row_id,text,label,source,original_label
1099,I do not know how I can notify of an error with payments,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
872,is it possible to set my delivery address up?,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
2309,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,SPAM,UCI SMS Spam Collection,spam
281,need to checkin which situations can i ask to be refunded,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
2515,i dont know what i havr to do to download the invoice #00108,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
3180,where are classes taught near me for c++,UNKNOWN,CLINC OOS Dataset (test),oos
2700,assistance to shop several articles,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
1670,does iron maiden have any new releases,UNKNOWN,CLINC OOS Dataset (test),oos
406,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",SPAM,UCI SMS Spam Collection,spam
2361,can you help me to write an opinion about your products?,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
2783,need to update the info included on my profile how to do it,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
1291,show me at what time I can contact customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2932,I do not know how to send feedback about your services,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
2266,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",SPAM,UCI SMS Spam Collection,spam
3320,i want assistance to talk to a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
564,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",SPAM,UCI SMS Spam Collection,spam
2056,can you look up how i shoot a time lapse video on my iphone camera or is it even possible,UNKNOWN,CLINC OOS Dataset (test),oos
2777,is there more than one occult that a person can join,UNKNOWN,CLINC OOS Dataset (test),oos
481,has everyone come home from school,UNKNOWN,CLINC OOS Dataset (test),oos
2914,I want help checking the restitution current status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2121,what size space suit should you get based on your girth,UNKNOWN,CLINC OOS Dataset (test),oos
2546,need help to speak with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1200,can you help me chat with a human agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
245,can i add some products to purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
1888,I want to reset my goddamn user profile key,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
32,where do I purchase some products?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2702,i dont know how to chat with someone,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1825,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",SPAM,UCI SMS Spam Collection,spam
2392,i need assistance trying to update the shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
670,need help to edit the information on my user,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
1744,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,SPAM,UCI SMS Spam Collection,spam
1262,could you help me check what delivery methods you offer?,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
422,how can I chat with a live agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2565,"I have to speak with customer support, can you help me?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
858,I am trying to update my delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
3059,how do i best deal with the airport,UNKNOWN,CLINC OOS Dataset (test),oos
2383,can you find the answer to number 26 in this algebra two textbook,UNKNOWN,CLINC OOS Dataset (test),oos
1383,I want to check at what time customer support available is,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2553,i dont know how i can inform of a error with online payments,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1106,I try to notify of issues with registrations,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
1498,I do not know what to do to notify of a signup error,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
1397,I do not know how I can get my bill from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
3104,I don't know what I have to do to switch to the account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
1537,open new account for daughter,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
2387,I do not know what I need to do to contact customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2660,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,SPAM,UCI SMS Spam Collection,spam
2810,can you tell me until what time the stock market is open,UNKNOWN,CLINC OOS Dataset (train),oos
2898,i need assistance canceling purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=cancel_order
1363,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,SPAM,UCI SMS Spam Collection,spam
2893,how do i check when my purchase is gonna arrive,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
941,what is the price to buy more data on my phone,UNKNOWN,CLINC OOS Dataset (test),oos
327,get me a list of the best savings account rates right now,UNKNOWN,CLINC OOS Dataset (test),oos
1236,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",SPAM,UCI SMS Spam Collection,spam
2255,cancelin account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
3023,assistance changing to the platinum account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
2252,help me to call customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
5,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,SPAM,UCI SMS Spam Collection,spam
1772,where can i see the methods for shipping,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
1059,tell me about the oscars,UNKNOWN,CLINC OOS Dataset (test),oos
1974,which stocks gained the most today,UNKNOWN,CLINC OOS Dataset (test),oos
1971,switch over to low power mode to preserve battery life,UNKNOWN,CLINC OOS Dataset (test),oos
3436,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,SPAM,UCI SMS Spam Collection,spam
261,I can't edit purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
1830,how many voicemail messages do i have,UNKNOWN,CLINC OOS Dataset (test),oos
3146,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,SPAM,UCI SMS Spam Collection,spam
3097,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,SPAM,UCI SMS Spam Collection,spam
824,seeingbill from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2300,i expect a restitution of dollars,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
1419,i need assistance checking how soon can i expect my product,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
1249,there is any updates on my rebate,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2715,"I entered a wrong shipping address, I need help to modify it",FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
2581,how do Ispeak with customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1875,any headlines from my areai,UNKNOWN,CLINC OOS Dataset (train),oos
583,can i lodge a customer claim againmst ur company,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
734,could you help me solving troubles with online payment ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1203,what kind of camera should i buy,UNKNOWN,CLINC OOS Dataset (test),oos
3000,find out for me what kind of benefits military veterans have after retirement,UNKNOWN,CLINC OOS Dataset (train),oos
618,how do I speak with a live agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2868,I don't know how I can talk to an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
355,help me checking what hours customer support available is,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1083,when will microsoft drop support for windows 7,UNKNOWN,CLINC OOS Dataset (test),oos
613,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",SPAM,UCI SMS Spam Collection,spam
332,what color is the car,UNKNOWN,CLINC OOS Dataset (train),oos
1504,are there any school closures today,UNKNOWN,CLINC OOS Dataset (test),oos
2751,i have a problem with the cancellation of a freemium account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
1503,want help seeing what hours ik can call customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2835,scan my photos and tell me which hair style is most suiting for my face,UNKNOWN,CLINC OOS Dataset (test),oos
382,answer the phone,UNKNOWN,CLINC OOS Dataset (test),oos
81,what is the purpose or benefit of a cash advance,UNKNOWN,CLINC OOS Dataset (validation),oos
1881,"how do i deal with angry, painful red bumps",UNKNOWN,CLINC OOS Dataset (test),oos
1610,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,SPAM,UCI SMS Spam Collection,spam
969,how can i get involved in restaurant marketing,UNKNOWN,CLINC OOS Dataset (train),oos
1568,deleting platinum accoumt,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
3282,I don't know how I could leave a comment about your company,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
1524,i need help to see my bill from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1221,want help speaking with somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3215,"Latest News! Police station toilet stolen, cops have nothing to go on!",SPAM,UCI SMS Spam Collection,spam
2880,I need assistance to solve a trouble with online paymentsd,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2069,what do I have to do to talk with a human agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3199,what time can I reach customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2072,uare not being helpful help me speak to an operator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2502,"you are not helpful, help talking to an operator",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2719,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",SPAM,UCI SMS Spam Collection,spam
1770,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",SPAM,UCI SMS Spam Collection,spam
1102,how long would it take you to die of thirst in the sahara desert,UNKNOWN,CLINC OOS Dataset (test),oos
2658,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",SPAM,UCI SMS Spam Collection,spam
3010,i have an error trying to change my address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
1021,I don't know what I need to do to locate invoice #00108,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
23,when are the winter olympic games,UNKNOWN,CLINC OOS Dataset (test),oos
2144,I want help to cancel purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=cancel_order
1206,I am trying to order some of your article,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2758,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,SPAM,UCI SMS Spam Collection,spam
886,could you help me chatting with someone?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2938,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,SPAM,UCI SMS Spam Collection,spam
2456,do you have a phone number to contact customer assistance?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
392,edit details on freemium account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
1705,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",SPAM,UCI SMS Spam Collection,spam
3354,need help to contact a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
65,"how many people have held the role of county attorney bearing the family name ""dixon""",UNKNOWN,CLINC OOS Dataset (test),oos
2474,where can I report an issue with payments?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2965,how can I contact an agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
38,see my bills from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2685,where to check the termination fees?,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1914,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,SPAM,UCI SMS Spam Collection,spam
2471,I need assistamce to inform of a payment issue,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1272,I want help submitting my feedback about your products,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
1595,how do i make my android phone more secure,UNKNOWN,CLINC OOS Dataset (test),oos
1906,tell me more about unsubscribing frmo ur company newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
1018,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",SPAM,UCI SMS Spam Collection,spam
855,talking to customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1920,helpme seeing the early exit fee,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1549,i havd to buy some products,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
104,need help seeing your available payment option,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
2238,assistance filing a customer claim against ur business,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
2184,i do not know what to do to ask for rebates of money,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
1784,hlp seeing ur money back guarantee,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
2182,i need assistance to check purchase status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
2849,"I want to check the payment modalities, I need help",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
367,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,SPAM,UCI SMS Spam Collection,spam
1235,help me speaking to a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1848,is it possible to write a review about ur rpoducts,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
2186,how many seasons of rick and morty are there,UNKNOWN,CLINC OOS Dataset (train),oos
2860,I am trying to cancel my subscription to your newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
2226,what is the best reviewed laptop available on the market,UNKNOWN,CLINC OOS Dataset (test),oos
3271,can I download bill #37777?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
1187,name the leader from tibet that stands firm for world peace,UNKNOWN,CLINC OOS Dataset (test),oos
3041,help me remove a standard account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
1497,I try to talk with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1577,"I need to see the withdrawal fee, how to do it?",FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1860,i have got to change to the account i need help,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
3190,how safe is the herpes vaccine they give women,UNKNOWN,CLINC OOS Dataset (test),oos
1915,how many people are jobless in america,UNKNOWN,CLINC OOS Dataset (test),oos
2239,i dont know what to do to talk with customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
396,do women still bare their chests for beads at mardi gras,UNKNOWN,CLINC OOS Dataset (test),oos
2620,I have to acquire a product,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2634,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,SPAM,UCI SMS Spam Collection,spam
2336,I want help to contact customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
3268,need assistance to speak with customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2791,how do I enter a secondary delivery address?,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1129,I do not know what I need to do to talk with a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
622,can uhelp me to talk to an assistat,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2619,"I need to earn an article, help me",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2363,look up the operating hours of my local park on weekends,UNKNOWN,CLINC OOS Dataset (test),oos
101,how to see at what time I can contact customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1958,"I need to speak with customer support, help me",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1669,"I have got to sign up to your newsletter, I need help",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
1922,see ur payment methods,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
2691,search all movies created by disney in the 1980's,UNKNOWN,CLINC OOS Dataset (test),oos
2881,can I talk with slmebody?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1671,I do not know how to talk to a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
354,help me to report errors with payment,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
249,how do you know if a mushroom is edible,UNKNOWN,CLINC OOS Dataset (train),oos
644,is there a way to leave my feedback about your services?,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
662,I need help to inform of problems with a sign-up,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
1068,which airports do southwest service around the greater new york city area,UNKNOWN,CLINC OOS Dataset (test),oos
68,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",SPAM,UCI SMS Spam Collection,spam
1263,i call to write a comment for ur products,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
1185,how can i become an aerospace engineer,UNKNOWN,CLINC OOS Dataset (train),oos
2412,88066 FROM 88066 LOST 3POUND HELP,SPAM,UCI SMS Spam Collection,spam
782,I don't know what I have to do to call customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
287,assistance to speak with bloody customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1884,look on amazon for the price of a nitendo switch,UNKNOWN,CLINC OOS Dataset (test),oos
556,make a list of decor i would need to have a titanic themed birthday party,UNKNOWN,CLINC OOS Dataset (test),oos
524,where do frogs come from,UNKNOWN,CLINC OOS Dataset (train),oos
1540,where can I submit a shipping address?,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
822,can you help me see the status of the reimbursement?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
1709,I need to check your available payment modalities,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
272,is espn covering the golden state warriors game,UNKNOWN,CLINC OOS Dataset (test),oos
1135,I need to correct my address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
3347,where do i restore the password ofmy account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
927,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",SPAM,UCI SMS Spam Collection,spam
1037,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),SPAM,UCI SMS Spam Collection,spam
2508,i have to contact an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1719,i dont know how to send some feedback for ur services,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
162,i want help speaking to customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2590,need assistance canceling order,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=cancel_order
52,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",SPAM,UCI SMS Spam Collection,spam
2433,I don't know what to do to order a few of your article,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
3276,what's the most dominant scale in bluegrass,UNKNOWN,CLINC OOS Dataset (train),oos
2388,deleter a product from purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
3230,what do you do all day while i'm at work,UNKNOWN,CLINC OOS Dataset (test),oos
1194,i do not have a goddamn pro acciunt yet help to create one,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
3193,how many oscars did star wars films win,UNKNOWN,CLINC OOS Dataset (train),oos
2633,update info on pro account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
3359,how could i check the ETA of the order,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
1366,problems with cancelling order,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=cancel_order
699,request a refund on the car wax i bought yesterday,UNKNOWN,CLINC OOS Dataset (test),oos
26,85233 FREE>Ringtone!Reply REAL,SPAM,UCI SMS Spam Collection,spam
3294,I do not know what I need to do to obtain my money back,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
2076,I try to retrieve mt account PIN,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
2087,want help closing a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
469,how do I see my bill from ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
198,help me notify of issues with online payments,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1377,I do not know what I have to do to close my account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
1836,"I need to call customer support, how do I do it?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
182,"I need to talk to customer support, how do I do it?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
395,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",SPAM,UCI SMS Spam Collection,spam
2273,i want assistance to report signup issues,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
3094,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,SPAM,UCI SMS Spam Collection,spam
179,I want help checking how soon can I expect the delivery,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
1076,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186,SPAM,UCI SMS Spam Collection,spam
1322,want help norifying of a payment issue,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1382,how do I submit my secondary shipping address?,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1716,please read the text message i just received,UNKNOWN,CLINC OOS Dataset (test),oos
1622,I'm trying to check the eta of purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
2088,how could I inform of payment errors?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2095,what do I have to do to switch to the pro account?,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
250,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",SPAM,UCI SMS Spam Collection,spam
2268,I do not know what I need to do to talk with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2280,updating standard account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
