row_id,text,label,source,original_label
2868,i don't know how i can talk to an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
355,help me checking what hours customer support available is,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1083,when will microsoft drop support for windows,UNKNOWN,CLINC OOS Dataset (test),oos
613,"urgent! your mobile was awarded a , bonus caller prize on //. our final attempt contact u! call",SPAM,UCI SMS Spam Collection,spam
332,what color is the car,UNKNOWN,CLINC OOS Dataset (train),oos
1504,are there any school closures today,UNKNOWN,CLINC OOS Dataset (test),oos
2751,i have a problem with the cancellation of a freemium account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
1503,want help seeing what hours ik can call customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2835,scan my photos and tell me which hair style is most suiting for my face,UNKNOWN,CLINC OOS Dataset (test),oos
382,answer the phone,UNKNOWN,CLINC OOS Dataset (test),oos
81,what is the purpose or benefit of a cash advance,UNKNOWN,CLINC OOS Dataset (validation),oos
1881,"how do i deal with angry, painful red bumps",UNKNOWN,CLINC OOS Dataset (test),oos
1610,we tried to contact you re your reply to our offer of a video phone anytime any network mins half price line rental camcorder reply or call,SPAM,UCI SMS Spam Collection,spam
969,how can i get involved in restaurant marketing,UNKNOWN,CLINC OOS Dataset (train),oos
1568,deleting platinum accoumt,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
3282,i don't know how i could leave a comment about your company,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
1524,i need help to see my bill from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
1221,want help speaking with somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3215,"latest news! police station toilet stolen, cops have nothing to go on!",SPAM,UCI SMS Spam Collection,spam
2880,i need assistance to solve a trouble with online paymentsd,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2069,what do i have to do to talk with a human agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3199,what time can i reach customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2072,uare not being helpful help me speak to an operator,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2502,"you are not helpful, help talking to an operator",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2719,"hi, this is mandy sullivan calling from hotmix fm...you are chosen to receive . in our easter prize draw.....please telephone to claim before // or your prize will be transferred to someone else....",SPAM,UCI SMS Spam Collection,spam
1770,"orange brings you ringtones from all time chart heroes, with a free hit each week! go to ringtones pics on wap. to stop receiving these tips reply stop.",SPAM,UCI SMS Spam Collection,spam
1102,how long would it take you to die of thirst in the sahara desert,UNKNOWN,CLINC OOS Dataset (test),oos
2658,"you are guaranteed the latests nokia phone, a gb ipod mp player or a prize! txt word:collect to no:! tc-llc ny-usa p/mt msgrcvd",SPAM,UCI SMS Spam Collection,spam
3010,i have an error trying to change my address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
1021,i don't know what i need to do to locate invoice,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
23,when are the winter olympic games,UNKNOWN,CLINC OOS Dataset (test),oos
2144,i want help to cancel purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=cancel_order
1206,i am trying to order some of your article,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2758,private! your account statement for shows un-redeemed s.i.m. points. call identifier code: expires //,SPAM,UCI SMS Spam Collection,spam
886,could you help me chatting with someone?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2938,ur cash-balance is currently pounds - to maximize ur cash-in now send cash to only p/msg. cc: po box / tcr/w,SPAM,UCI SMS Spam Collection,spam
2456,do you have a phone number to contact customer assistance?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
392,edit details on freemium account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
1705,"dear voucher holder, to claim this weeks offer, at you pc please go to tscs apply.",SPAM,UCI SMS Spam Collection,spam
3354,need help to contact a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
65,"how many people have held the role of county attorney bearing the family name ""dixon""",UNKNOWN,CLINC OOS Dataset (test),oos
2474,where can i report an issue with payments?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2965,how can i contact an agent?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
38,see my bills from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
2685,where to check the termination fees?,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1914,urgent! we are trying to contact u. todays draw shows that you have won a prize guaranteed. call from land line. claim c. valid hrs only,SPAM,UCI SMS Spam Collection,spam
2471,i need assistamce to inform of a payment issue,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1272,i want help submitting my feedback about your products,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
1595,how do i make my android phone more secure,UNKNOWN,CLINC OOS Dataset (test),oos
1906,tell me more about unsubscribing frmo ur company newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
1018,"oh my god! i've found your number again! i'm so glad, text me back xafter this msgs cst std ntwk chg .",SPAM,UCI SMS Spam Collection,spam
855,talking to customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1920,helpme seeing the early exit fee,FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1549,i havd to buy some products,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
104,need help seeing your available payment option,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
2238,assistance filing a customer claim against ur business,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
2184,i do not know what to do to ask for rebates of money,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
1784,hlp seeing ur money back guarantee,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=check_refund_policy
2182,i need assistance to check purchase status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
2849,"i want to check the payment modalities, i need help",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
367,wow! the boys r back. take that uk tour. win vip tickets pre-book with vip club. txt club to . trackmarque ltd infovipclubu.,SPAM,UCI SMS Spam Collection,spam
1235,help me speaking to a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1848,is it possible to write a review about ur rpoducts,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
2186,how many seasons of rick and morty are there,UNKNOWN,CLINC OOS Dataset (train),oos
2860,i am trying to cancel my subscription to your newsletter,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
2226,what is the best reviewed laptop available on the market,UNKNOWN,CLINC OOS Dataset (test),oos
3271,can i download bill ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=get_invoice
1187,name the leader from tibet that stands firm for world peace,UNKNOWN,CLINC OOS Dataset (test),oos
3041,help me remove a standard account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
1497,i try to talk with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1577,"i need to see the withdrawal fee, how to do it?",FAQ,Bitext Customer Support Intent Dataset,category=CANCEL; intent=check_cancellation_fee
1860,i have got to change to the account i need help,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
3190,how safe is the herpes vaccine they give women,UNKNOWN,CLINC OOS Dataset (test),oos
1915,how many people are jobless in america,UNKNOWN,CLINC OOS Dataset (test),oos
2239,i dont know what to do to talk with customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
396,do women still bare their chests for beads at mardi gras,UNKNOWN,CLINC OOS Dataset (test),oos
2620,i have to acquire a product,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2634,are you unique enough? find out from th august.,SPAM,UCI SMS Spam Collection,spam
2336,i want help to contact customer assistance,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
3268,need assistance to speak with customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2791,how do i enter a secondary delivery address?,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1129,i do not know what i need to do to talk with a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
622,can uhelp me to talk to an assistat,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2619,"i need to earn an article, help me",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2363,look up the operating hours of my local park on weekends,UNKNOWN,CLINC OOS Dataset (test),oos
101,how to see at what time i can contact customer service?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1958,"i need to speak with customer support, help me",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1669,"i have got to sign up to your newsletter, i need help",ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=SUBSCRIPTION; intent=newsletter_subscription
1922,see ur payment methods,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
2691,search all movies created by disney in the 's,UNKNOWN,CLINC OOS Dataset (test),oos
2881,can i talk with slmebody?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1671,i do not know how to talk to a human agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
354,help me to report errors with payment,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
249,how do you know if a mushroom is edible,UNKNOWN,CLINC OOS Dataset (train),oos
644,is there a way to leave my feedback about your services?,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
662,i need help to inform of problems with a sign-up,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
1068,which airports do southwest service around the greater new york city area,UNKNOWN,CLINC OOS Dataset (test),oos
68,"urgent! your mobile number won a bonus caller prize on //! this is the nd attempt to reach you! call asap! box nqp, ppm",SPAM,UCI SMS Spam Collection,spam
1263,i call to write a comment for ur products,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
1185,how can i become an aerospace engineer,UNKNOWN,CLINC OOS Dataset (train),oos
2412,from lost pound help,SPAM,UCI SMS Spam Collection,spam
782,i don't know what i have to do to call customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
287,assistance to speak with bloody customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
1884,look on amazon for the price of a nitendo switch,UNKNOWN,CLINC OOS Dataset (test),oos
556,make a list of decor i would need to have a titanic themed birthday party,UNKNOWN,CLINC OOS Dataset (test),oos
524,where do frogs come from,UNKNOWN,CLINC OOS Dataset (train),oos
1540,where can i submit a shipping address?,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
822,can you help me see the status of the reimbursement?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
1709,i need to check your available payment modalities,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
272,is espn covering the golden state warriors game,UNKNOWN,CLINC OOS Dataset (test),oos
1135,i need to correct my address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
3347,where do i restore the password ofmy account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
927,"urgent, important information for o user. today is your lucky day! find out why log onto there is a fantastic surprise awaiting for you",SPAM,UCI SMS Spam Collection,spam
1037,'s of girls many local u who r virgins this r ready fil ur every sexual need. can u fil theirs? text cute to (.p. m),SPAM,UCI SMS Spam Collection,spam
2508,i have to contact an agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1719,i dont know how to send some feedback for ur services,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
162,i want help speaking to customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2590,need assistance canceling order,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=cancel_order
52,"bangbabes ur order is on the way. u should receive a service msg download ur content. if u do not, goto wap. bangb. tv on ur mobile internet/service menu",SPAM,UCI SMS Spam Collection,spam
2433,i don't know what to do to order a few of your article,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
3276,what's the most dominant scale in bluegrass,UNKNOWN,CLINC OOS Dataset (train),oos
2388,deleter a product from purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=change_order
3230,what do you do all day while i'm at work,UNKNOWN,CLINC OOS Dataset (test),oos
1194,i do not have a goddamn pro acciunt yet help to create one,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
3193,how many oscars did star wars films win,UNKNOWN,CLINC OOS Dataset (train),oos
2633,update info on pro account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
3359,how could i check the eta of the order,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
1366,problems with cancelling order,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=cancel_order
699,request a refund on the car wax i bought yesterday,UNKNOWN,CLINC OOS Dataset (test),oos
26,free>ringtone!reply real,SPAM,UCI SMS Spam Collection,spam
3294,i do not know what i need to do to obtain my money back,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=get_refund
2076,i try to retrieve mt account pin,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
2087,want help closing a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
469,how do i see my bill from ?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=INVOICE; intent=check_invoice
198,help me notify of issues with online payments,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1377,i do not know what i have to do to close my account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
1836,"i need to call customer support, how do i do it?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
182,"i need to talk to customer support, how do i do it?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
395,"themob> check out our newest selection of content, games, tones, gossip, babes and sport, keep your mobile fit and funky text wap to",SPAM,UCI SMS Spam Collection,spam
2273,i want assistance to report signup issues,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=registration_problems
3094,dear xxxxxxx u've been invited to xchat. this is our final attempt to contact u! txt chat to p/msgrcvdhg/suite/lands/row/wjhl ldn yrs,SPAM,UCI SMS Spam Collection,spam
179,i want help checking how soon can i expect the delivery,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
1076,enjoy the jamster videosound gold club with your credits for new videosounds logosmusicnews! get more fun from jamster.co.uk! only help? call:,SPAM,UCI SMS Spam Collection,spam
1322,want help norifying of a payment issue,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
1382,how do i submit my secondary shipping address?,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
1716,please read the text message i just received,UNKNOWN,CLINC OOS Dataset (test),oos
1622,i'm trying to check the eta of purchase,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
2088,how could i inform of payment errors?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2095,what do i have to do to switch to the pro account?,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=switch_account
250,"thanks for your ringtone order, reference number x. your mobile will be charged .. should your tone not arrive please call customer services . from: [colour=red]text[/colour]txtstar",SPAM,UCI SMS Spam Collection,spam
2268,i do not know what i need to do to talk with an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2280,updating standard account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
2544,report a goddamn problem with payment,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
260,how do i know if there are any updates on my rebate,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2170,how can i send feedback about a product,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
2253,"i have too many credit cards, is there any way you can help me organize them",UNKNOWN,CLINC OOS Dataset (test),oos
400,i do not know how i can speak to someone,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2189,i don't know how to check my restitution status,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2784,i am trying to check how soon can i expect the damn shipment,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_period
2680,for taking part in our mobile survey yesterday! you can now have texts use however you wish. get txts just send txt to tc .p,SPAM,UCI SMS Spam Collection,spam
956,how is ford's stock doing,UNKNOWN,CLINC OOS Dataset (test),oos
438,i no longer make us of my pro account need help deleting it,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=delete_account
1754,will you tell me what hours i can call customer service ?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
3194,find instructions on how to play taboo,UNKNOWN,CLINC OOS Dataset (test),oos
2283,"i have forgotten my pin, could i reset it?",FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=recover_password
2853,"shop till u drop, is it you, either k, k, cash or travel voucher, call now, . ntt po box crbt fixedline cost ppm mobile vary",SPAM,UCI SMS Spam Collection,spam
1658,what'll an education at boulder state college run,UNKNOWN,CLINC OOS Dataset (validation),oos
90,find a good toy to give a year old boy that costs less than,UNKNOWN,CLINC OOS Dataset (test),oos
2158,how much over will overdraft protection cover,UNKNOWN,CLINC OOS Dataset (test),oos
2042,i need assistance making a claim against ur company,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
499,how can i check what bloody payment options you accept?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
3303,show me your allowed payment options,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=check_payment_methods
1618,who has the longest hair ever,UNKNOWN,CLINC OOS Dataset (test),oos
136,our brand new mobile music service is now live. the free music player will arrive shortly. just install on your phone to browse content from the top artists.,SPAM,UCI SMS Spam Collection,spam
452,hope you enjoyed your new content. text stop to to unsubscribe. help:p provided by tonesyou.co.uk,SPAM,UCI SMS Spam Collection,spam
815,reply with your name and address and you will receive by post a weeks completely free accommodation at various global locations ph:p,SPAM,UCI SMS Spam Collection,spam
3125,how do i check at what time i can call customer support?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2922,where do i earn something?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
2875,"had your contract mobile mnths? latest motorola, nokia etc. all free! double mins text on orange tariffs. text yes for callback, no to remove from records.",SPAM,UCI SMS Spam Collection,spam
129,has there been anything breaking this afternoon,UNKNOWN,CLINC OOS Dataset (test),oos
3081,is it possible to set up the secondary shipping address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=set_up_shipping_address
2050,where do i notify of a payment problem?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
3285,ur awarded a city break and could win a summer shopping spree every wk. txt store to . skilgme. tscswinawk!age .perwksub,SPAM,UCI SMS Spam Collection,spam
1131,"i do not understand you, could i contact a person?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1597,urgent! your mobile number has been awarded with a prize guaranteed. call from land line. claim . valid hrs only ppm,SPAM,UCI SMS Spam Collection,spam
2528,i have to inform of issues with payments,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=PAYMENT; intent=payment_issue
2249,"you aren't helpful at all, can i contact somebody?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
2041,i want assistance to contact somebody,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1759,could you help me shop a few of your article?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=place_order
3163,"i need to talk to customer support, how can i do it?",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
224,sunshine quiz wkly q! win a top sony dvd player if u know which country liverpool played in mid week? txt ansr to . . sp:tyrone,SPAM,UCI SMS Spam Collection,spam
657,"lookatme!: thanks for your purchase of a video clip from lookatme!, you've been charged p. think you can do better? why not send a video in a mmsto .",SPAM,UCI SMS Spam Collection,spam
1556,help me get in touch with customer support,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2051,i don't know what i have to do to open a account,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
75,welcome! please reply with your age and gender to begin. e.g m,SPAM,UCI SMS Spam Collection,spam
1611,i need assistance checking what methods for delivery i have,FAQ,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
1663,do you want a new nokia i colour phone deliveredtomorrow? with free minutes to any mobile free texts free camcorder reply or call .,SPAM,UCI SMS Spam Collection,spam
1718,i do not know how i can get in touch with customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
2798,how to see order current status?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=ORDER; intent=track_order
1959,need to modify my personal data can uhelp me,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=edit_account
1785,you have been specially selected to receive a pound award! call before the lines close. cost ppm. . tcs apply. ag promo,SPAM,UCI SMS Spam Collection,spam
1697,uhave a way to send a reivew,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
1339,"text>> get more ringtones, logos and games from questions: infotxt.co.uk",SPAM,UCI SMS Spam Collection,spam
344,can yaa help me talking with a live agent,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
286,what are bbc headlinesi,UNKNOWN,CLINC OOS Dataset (train),oos
2156,submitting service review,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
2234,find out when green book was created,UNKNOWN,CLINC OOS Dataset (test),oos
1104,double your mins txts on orange or / price linerental - motorola and sonyericsson with b/tooth free-nokia free call mobileupd on oroptout/hvd,SPAM,UCI SMS Spam Collection,spam
2772,can you give me the most current market news,UNKNOWN,CLINC OOS Dataset (test),oos
3056,"declare a variable named ""golf""",UNKNOWN,CLINC OOS Dataset (test),oos
2006,"urgent urgent! we have free flights to europe to give away, call b th sept take a friend free. call now to claim on . bannfwflyppm",SPAM,UCI SMS Spam Collection,spam
2628,i try to speak to an assistant,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1330,is beer legal in this state,UNKNOWN,CLINC OOS Dataset (test),oos
516,wanna get laid nite? want real dogging locations sent direct to ur mobile? join the uk's largest dogging network. txt park to now! nyt. eca. lp ./msg,SPAM,UCI SMS Spam Collection,spam
562,"freeday sexy st george's day pic of jordan!txt pic to dont miss out, then every wk a saucy celeb! more pics c pocketbabe.co.uk /wk",SPAM,UCI SMS Spam Collection,spam
892,todays voda numbers ending with are selected to receive a reward. if you have a match please call quoting claim code standard rates apply.,SPAM,UCI SMS Spam Collection,spam
2112,could you help me talk to an assistant?,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
1851,i'm trying ot lodge a consumer complaint against ur company,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
460,i need assistance making a consumer claim against ur compan,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
1563,search up the cast in the walking dead,UNKNOWN,CLINC OOS Dataset (test),oos
2004,from next month get upto more calls ur standard network charge activate call c wire.net stterms pobox m uz cost . min mobcudb more,SPAM,UCI SMS Spam Collection,spam
1653,"got what it takes take part in the wrc rally in oz? u can with lucozade energy! text rally le to (p), see packs or lucozade.co.uk/wrc itcould be u!",SPAM,UCI SMS Spam Collection,spam
1368,"if you're dishonorably discharged, are you still a veteran",UNKNOWN,CLINC OOS Dataset (train),oos
289,where do i lodge a damn claim against your business?,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=complaint
2173,i don't know how i can speak with customer service,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_customer_service
3225,i have got to talk to a person,HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
3192,how does cybersecurity work,UNKNOWN,CLINC OOS Dataset (validation),oos
2649,i want to modify the delivery address,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
1124,can you show me my -digit credit card verification number,UNKNOWN,CLINC OOS Dataset (train),oos
2770,<forwarded from >hi - this is your mailbox messaging sms alert. you have messages. you have matches. please call back on to retrieve your messages and matches,SPAM,UCI SMS Spam Collection,spam
2159,where do i change my address?,FAQ,Bitext Customer Support Intent Dataset,category=SHIPPING; intent=change_shipping_address
1084,goldviking (/m) is inviting you to be his friend. reply yes- or no- see him: stop? send stop frnd to,SPAM,UCI SMS Spam Collection,spam
913,had your mobile months or more? u r entitled to update to the latest colour mobiles with camera for free! call the mobile update co free on,SPAM,UCI SMS Spam Collection,spam
2265,"you are not helpful at all, help me contacting somebody",HARD_QUESTION,Bitext Customer Support Intent Dataset,category=CONTACT; intent=contact_human_agent
506,how do i decide on a good first tattoo,UNKNOWN,CLINC OOS Dataset (train),oos
322,is it possible to order from,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=DELIVERY; intent=delivery_options
1882,should i hit or stay at in blackjack,UNKNOWN,CLINC OOS Dataset (validation),oos
946,how do i check if there are any updates on the restitution?,ACCOUNT_OPS,Bitext Customer Support Intent Dataset,category=REFUND; intent=track_refund
2979,thanks for your subscription to ringtone uk your mobile will be charged /month please confirm by replying yes or no. if you reply no you will not be charged,SPAM,UCI SMS Spam Collection,spam
2945,where could i open a premium account for my fiance?,FAQ,Bitext Customer Support Intent Dataset,category=ACCOUNT; intent=create_account
3187,what are yahoo's top stories right now,UNKNOWN,CLINC OOS Dataset (test),oos
1028,is there a method to send feedback for a product?,FAQ,Bitext Customer Support Intent Dataset,category=FEEDBACK; intent=review
